FRI;400-448;"INNER MONGOLIA MENGNIU DAIRY (GROUP) CO.,LTD (C.X.H TRADING., LTD)";3;088 585 8101 / 068 888 233 Telegram;;NO;NO;CREDIT;90;NORIN
SAT;400-581;MENDES PAPER CO.,LTD;3;"011 66 99 93  076 8888 928 081 75 75 68 Telegram";;NO;NO;"COMSIGMENT 6MONTHS (AUG-DEC 2020)";90;NORIN
MON;100-395;BRUNTYS CIDER CO., LTD.;3;;;NO;NO;CREDIT;90;NORIN
TUE;100-142;BOOLOOM BOOLOOM CO.,LTD.;3;070 202 017;"ridasoy@yahoo.com ridasoy@gmail.com";NO;NO;CREDIT;NR;NORIN
WEN;100-105;ATTWOOD IMP & EXP CO,. LTD (VAT);3;070 888 347 (Telegram);function@attwoodcambodia.com vannara.poch@attwoodcambodia.com sothea@attwoodcambodia.com sochea.ch@attwoodcambodia.com navuth@attwoodcambodia.com;NO;NO;CREDIT;90;NORIN
THU;100-183;LA CAVE(WINE & SPRITS);3;086 624 059;mcd.mida@online.com.kh;NO;NO;CREDIT;NR;NORIN
SAT;400-225;ATTWOOD IMP & EXP CO,. LTD (VAT);3;086 256 585;;NO;NO;CREDIT;90;NORIN
MON;100-016;RC-GROUP;3;010 97 2009;kuonkhim99@gmail.com/rc.group168@gmail.com;NO;DIS-3%;CREDIT;90;NORIN
TUE;100-097;JT International(Cambodia) Co.,Ltd;3;093 30 17 17/096 287 55 06;sovanna.heng@jti.com;NO;NO;CREDIT;90;NORIN
WEN;100-498;WINEST CO.,LTD.;3;085 219 567;Tithsovannak@gmail.com;NO;DIS-5%;CREDIT;NR;NORIN
THU;100-280;DUONG CHHIV IM-EX & TRANSPORTATION CO., LTD;3;015 714 444 Telegram;LINK;NO;NO;CREDIT;NR;NORIN
FRI;100-434;HUNG HIEP CAMBODIA CO.,LTD (FOOD)-VAT;3;096 486 6448/015 333 876;;NO;VAT-10%;CREDIT;NR;NORIN
SAT;400-041;LES CELLIERS (WINE) (VAT);3;012 921 786;PP.offtrade@cda-wines.com;NO;DIS-5% & VAT-10%;CREDIT;NR;NORIN
MON;100-144;KHMER BEVERAGES CO.,LTD.;3;089 499 989;Chanvibol PHAN <chanvibol.phan@khmerbeverages.com>/tithantha@gmail.com;NO;DIS-5%;CREDIT;90;NORIN
TUE;400-045;THE WINE MERCHANTS CO.,LTD;3;011 343 490/070 794 939;rathana@warehouse-asia.com;YES;NO;CREDIT;90;NORIN
WEN;100-006;HENG HENG IMPORT EXPORT CO., LTD;3;031 696 6662/016 241 242;keakimngoun@henghengco.com;NO;NO;CREDIT;NR;NORIN
THU;400-141;VELLA;3;015 333 876;wine@hunghiepgroup.com/sokchann.chea@hunghiepgroup.com;NO;10%only Haut Blagnac5L;CREDIT;NR;NORIN
FRI;100-143;KCV DISTRIBUTION CO.,LTD;3;012 900 399 telegram / 070 929 300;"order@kcv.com.kh sophat.bou@kcv.com";NO;VAT-10%;CREDIT;NR;NORIN
SAT;100-335;BDC LIMITED(LIX);3;015 821 123/089 918 988/ 070 525 647 (Sup. Telegram);ratha.k@bdccam.com;NO;DIS-1% & VAT-10%;CREDIT;90;NORIN
MON;400-033;TSM GROUP;3;070 50 40 40 / 011 50 40 40;sochatha99@gmail.com;NO;DIS-10%;CREDIT;90;NORIN
TUE;100-569;LAURENT IMPEX;3;/ 086 743 333;;NO;NO;CREDIT;90;NORIN
WEN;100-046;ANGKOR BEVERAGE;3;099 610 483;kimhai.phann@carlsberg.asia;NO;VAT-10%;CREDIT;90;NORIN
THU;100-241;CAMBREW & ANGKOR BEVERAGE;3;010 932 583 /099 610 483/ 015 205 292 (Sale Telegram);kimhai.phann@carlsberg.asia;NO;VAT-10%;CREDIT;90;NORIN
FRI;100-047;CAMBODIA BEVERAGE CO.,LTD.;3;086 378 379 (Sales) / 012 311 421 (Promotion Manager);orotanakcoca-cola.com.kh / stithary@coca-cola.com.kh;NO;VAT-10;CREDIT;90;NORIN
SAT;100-338;DRAGAN INTERNATIONAL(CONSIGNMENT 3MONTHS) to  SPWS SUPPLY;3;010 694 225;soladoeu@wyesuen.com;NO;DIS-5%;CREDIT;90;NORIN
MON;400-337;TSING PIK(CAMBODIA)CO.,LTD.;3;012 87 36 08/ 012 85 85 17;;NO;DIS-5%;CREDIT;NR;NORIN
THU;100-440;SINATRA INTERNATIONAL CO., LTD;3;017 48 25 89;;NO;NO;CREDIT;NR;NORIN
SAT;400-213;SPA SMART PATH ASIA;3;095 30 75 83/078 30 75 83;;NO;DIS-5%;CREDIT;90;NORIN
MON;400-085;CHT DIRTRIBUTER;3;012 858 582 (Sup. Telegram);hengchetracht@gmail.com;NO;DIS-5%;CREDIT;90;NORIN
TUE;400-183;Oranjeboom Cambodia Group;3;061 877 760/088 383 83 66;016 82 10 92 Telegram /017 64 22 19;NO;NO;CREDIT;90;NORIN
FRI;400-274;I.Q.P.S Trading Co.,LTD (VAT);3;081 336 386/081 33 63 86 Telegram;;NO;NO;CREDIT;90;NORIN
SAT;100-593;QUANTUM DISTRIBUTION CO.,LTD-(VAT);3;010 869 992/096 721 6124;;NO;NO;CREDIT;90;NORIN
MON;400-362;PACIFIC ANDAMAN;3;"089 873 636(paly more) / 092 849 986 Sales Telegram 016 234 334(PLAY MORE)";"phyrum.leng@pacandaman.com pagnha234334@gmail.com";NO;"MAMY POKO 300$/1month 01-01-20 till 31-12-20";CREDIT;90;NORIN
TUE;400-051;PUNLEU AKLANGKA Co.,Ltd;3;096 890 9004;sonavy@keanghuot.com;NO;NO;CREDIT;NR;NORIN
WEN;400-162;Laurent Impex Co.,Ltd(Cosmetic);3;0 16621770;;NO;NO;CREDIT;NR;NORIN
